1.764328284089404519e+02,1.630051402486967618e+02,1.894629005997149989e+02,1.842341149388370809e+02,1.351391088584267379e+02,3.454204448746644402e+02,2.060578070582350563e+02,2.493436812368167921e+02,2.617463577270386281e+02,9.475089588938270424e+01,9.196715165983609097e+01,2.754651255963283916e+02,1.866665514468398612e+02,1.831515620072258912e+02,1.697792060672025514e+02,1.792857702930543269e+02,1.000000000000000000e+00
1.742097186588034106e+02,1.616931744689062782e+02,1.915127139726132555e+02,1.844343515526115027e+02,1.335614502365197040e+02,3.439153281540644116e+02,2.051928969424764659e+02,2.487837148095279929e+02,2.623232535479139642e+02,9.556019349742078361e+01,9.185844255093948618e+01,2.745447016942433152e+02,1.866725385696619242e+02,1.823743445931268639e+02,1.704648109969745065e+02,1.810154918031774685e+02,1.000000000000000000e+00
1.723697448323927688e+02,1.610910479891676061e+02,1.927571389640081918e+02,1.850948543755983735e+02,1.323178558429855229e+02,3.432522725837891926e+02,2.043985422327202741e+02,2.488091428850992770e+02,2.622674548649774238e+02,9.574363877655278543e+01,9.119343449367565313e+01,2.736174112540431906e+02,1.864229567729792905e+02,1.818699107281378531e+02,1.710740203713017706e+02,1.821262275225095948e+02,1.000000000000000000e+00
1.719559183302957592e+02,1.603717737321350967e+02,1.928254237072775652e+02,1.855446866188662511e+02,1.319493518559192466e+02,3.428773011746730504e+02,2.041958816341378053e+02,2.486414525245158700e+02,2.623941101217576488e+02,9.591173169338190974e+01,9.087290451033479144e+01,2.731772631315241142e+02,1.863938194897462211e+02,1.816640009437900574e+02,1.715212056114228858e+02,1.827344685618577955e+02,1.000000000000000000e+00
1.714113956125214884e+02,1.602908025347554712e+02,1.930338021617074276e+02,1.856238084050895054e+02,1.316556693119285626e+02,3.426683875852900201e+02,2.041359270015879872e+02,2.485775581148790820e+02,2.622861180454303280e+02,9.571503088535995118e+01,9.061363380569983406e+01,2.726859396401163735e+02,1.865230782532756564e+02,1.815691124927163287e+02,1.716724842397304940e+02,1.830290912452435634e+02,1.000000000000000000e+00
1.708719652710374532e+02,1.602496257622417772e+02,1.939047109244733065e+02,1.855325629683165687e+02,1.315909566960914390e+02,3.425832889984012013e+02,2.044826064698208938e+02,2.487985008670188449e+02,2.622764355472073703e+02,9.559999764209550221e+01,9.050018329262763928e+01,2.724911734240215537e+02,1.865596715077920464e+02,1.815300507923425926e+02,1.717762522545797310e+02,1.831088242180739201e+02,1.000000000000000000e+00
1.710924395552914064e+02,1.603268897163996201e+02,1.937010182842352606e+02,1.852558078743258250e+02,1.317080677872141052e+02,3.425795033417717832e+02,2.046719501632744880e+02,2.488086286389897737e+02,2.621324594171697981e+02,9.539770233832740587e+01,9.026522017955338129e+01,2.722442987604757718e+02,1.865141897521791350e+02,1.815033578684599718e+02,1.718672392376164453e+02,1.831534035778516341e+02,1.000000000000000000e+00
1.711215563049801460e+02,1.604388524916915060e+02,1.936433032367621365e+02,1.850812424815315467e+02,1.317466742649871492e+02,3.425605687470393832e+02,2.047830337240678205e+02,2.488393554300170365e+02,2.619187005794398715e+02,9.516112780333682508e+01,8.993518034387533078e+01,2.719523016765648435e+02,1.863255683538270091e+02,1.814322643888030200e+02,1.719835202355645265e+02,1.832088261267719815e+02,1.000000000000000000e+00
1.710270464324359523e+02,1.608277104900634527e+02,1.934333845143435440e+02,1.848182571426882816e+02,1.317991344847491177e+02,3.427263286794479882e+02,2.048161417663669681e+02,2.489120657609977911e+02,2.622983784042546063e+02,9.546710820418655885e+01,9.021808490453831553e+01,2.721472699953944243e+02,1.860706695342142325e+02,1.810563072220708705e+02,1.720802934997162765e+02,1.833198382087921345e+02,1.000000000000000000e+00
1.710402244502138558e+02,1.611709489959960706e+02,1.934007138596009838e+02,1.845858798135076029e+02,1.319639510875151132e+02,3.428240492737295426e+02,2.050227409719975640e+02,2.490140830472081461e+02,2.624363412229287178e+02,9.556758511192489891e+01,9.022369436031209489e+01,2.720275682062709279e+02,1.856979707922051546e+02,1.806109007515376561e+02,1.722126468626166229e+02,1.835400169056539710e+02,1.000000000000000000e+00
1.712856083298295857e+02,1.614952115989338211e+02,1.928930729334856835e+02,1.846463895206691745e+02,1.321373485635694180e+02,3.428537090845488819e+02,2.053752320624485037e+02,2.491740686655757315e+02,2.627939742038060444e+02,9.587645028595376573e+01,9.059073442782792540e+01,2.722474004429308252e+02,1.855314114706028477e+02,1.805003394594237420e+02,1.722032397759780906e+02,1.836290498430229832e+02,1.000000000000000000e+00
1.712838488622673765e+02,1.617418442889196797e+02,1.924334141084459304e+02,1.845508591095382371e+02,1.321973047814539939e+02,3.429470054219922304e+02,2.054148450881526458e+02,2.491985912831061114e+02,2.629475690649520629e+02,9.598161461936724947e+01,9.069727151138044974e+01,2.723334444905855776e+02,1.854258059471791853e+02,1.804809659444316594e+02,1.722502975535715848e+02,1.836481701287816861e+02,1.000000000000000000e+00
1.714806491338321734e+02,1.617519193320753459e+02,1.922399386151039096e+02,1.844204793502864561e+02,1.323297414838261261e+02,3.428776832164026018e+02,2.055059707655111652e+02,2.490392632154024568e+02,2.629180928617750510e+02,9.590344357908990958e+01,9.055144870187564266e+01,2.722316216482290088e+02,1.853509836164286071e+02,1.804186353751912293e+02,1.723666441598993799e+02,1.836718219308609150e+02,1.000000000000000000e+00
1.714904018388848783e+02,1.619141891439912797e+02,1.920616754389946834e+02,1.843491606208165194e+02,1.323809173331335103e+02,3.428389212553014431e+02,2.055074415589159855e+02,2.489013650231517545e+02,2.629138889310906961e+02,9.584980847315853225e+01,9.038935182619042052e+01,2.721872567639487670e+02,1.853540382592459821e+02,1.803843382827215578e+02,1.725245371049002756e+02,1.836625517092097652e+02,1.000000000000000000e+00
1.715725246383270530e+02,1.619206231362007031e+02,1.918593376328187503e+02,1.843692462248921515e+02,1.324754676572552228e+02,3.428332454119783392e+02,2.055809006293703192e+02,2.488822857187521151e+02,2.628726695896318120e+02,9.581627692429051990e+01,9.032392664345462663e+01,2.720895295070085922e+02,1.853733465791387971e+02,1.802452958768258782e+02,1.725487429461771853e+02,1.837267474172818993e+02,1.000000000000000000e+00
