3.790850999999999971e+01,4.016242600000000351e+01,4.319138300000000186e+01,2.843472099999999969e+01,1.357632000000000119e+02,2.750514599999999987e+01,2.759436200000000028e+01,1.482112700000000132e+02,4.933502599999999916e+01,3.623304399999999958e+01,1.455442199999999957e+02,2.190022000000000091e+01,1.376238400000000084e+01,1.342305999999999955e+01,6.459769200000000211e+00,8.000000000000000000e+00
3.668609200000000214e+01,4.331408299999999656e+01,3.846875399999999701e+01,3.004729999999999990e+01,1.324703700000000026e+02,1.639254199999999884e+01,3.156969000000000136e+01,1.409406899999999894e+02,2.350874699999999962e+01,3.311771000000000242e+01,1.474214299999999866e+02,1.858523999999999887e+01,1.343516699999999986e+01,1.507959299999999914e+01,6.409698999999999813e+00,8.000000000000000000e+00
3.520658000000000243e+01,4.401938200000000023e+01,4.028685000000000116e+01,2.866497599999999935e+01,1.345896899999999903e+02,1.569356800000000085e+01,3.029676200000000108e+01,1.440415000000000134e+02,2.786608999999999980e+01,3.101642199999999860e+01,1.510721299999999871e+02,1.878083200000000019e+01,1.132796300000000045e+01,1.380644099999999952e+01,5.590743500000000310e+00,8.000000000000000000e+00
3.472585300000000075e+01,4.548489000000000004e+01,3.951513299999999873e+01,2.781773000000000096e+01,1.348742699999999957e+02,1.904233199999999826e+01,3.010688599999999937e+01,1.437767000000000053e+02,3.002469999999999928e+01,3.026270900000000097e+01,1.514276399999999967e+02,1.839661600000000163e+01,1.143744200000000077e+01,1.365168500000000051e+01,5.718839000000000006e+00,8.000000000000000000e+00
3.391812999999999789e+01,4.665650600000000026e+01,3.935130999999999801e+01,2.651726299999999981e+01,1.365623199999999997e+02,2.055601499999999859e+01,2.926725400000000121e+01,1.452074399999999912e+02,3.419977000000000089e+01,3.070512000000000086e+01,1.507923700000000053e+02,1.855850999999999829e+01,9.887926000000000215e+00,1.287231500000000040e+01,5.610908000000000229e+00,8.000000000000000000e+00
3.362063200000000052e+01,4.633261000000000251e+01,3.888412000000000290e+01,2.645460699999999932e+01,1.369390699999999867e+02,2.052243800000000107e+01,2.945073999999999970e+01,1.448280499999999904e+02,3.091650800000000032e+01,2.978966300000000089e+01,1.513608000000000118e+02,1.730944999999999823e+01,9.252800000000000580e+00,1.264984300000000061e+01,5.213967000000000240e+00,8.000000000000000000e+00
3.242683399999999949e+01,4.702785500000000241e+01,4.011486000000000018e+01,2.660586999999999946e+01,1.368445700000000045e+02,2.221536800000000156e+01,2.987596699999999927e+01,1.446256600000000105e+02,3.638630299999999806e+01,2.942663599999999846e+01,1.523322300000000098e+02,1.846961999999999904e+01,9.190747000000000000e+00,1.319963699999999918e+01,5.105023400000000322e+00,8.000000000000000000e+00
3.220821399999999812e+01,4.750218199999999769e+01,4.032208599999999876e+01,2.635087599999999952e+01,1.367300299999999993e+02,2.079785299999999992e+01,2.973014999999999830e+01,1.443829200000000128e+02,3.248970400000000325e+01,2.960582499999999939e+01,1.514953600000000051e+02,1.764004900000000120e+01,9.322295000000000442e+00,1.263280699999999968e+01,5.145116999999999940e+00,8.000000000000000000e+00
3.328861200000000053e+01,4.751738399999999984e+01,4.059532000000000096e+01,2.679743600000000114e+01,1.365849300000000142e+02,2.229526299999999850e+01,3.052502399999999838e+01,1.439181000000000097e+02,3.888680999999999699e+01,3.039420000000000144e+01,1.510110999999999990e+02,1.903056300000000078e+01,9.041594999999999160e+00,1.270524699999999996e+01,5.544470300000000407e+00,8.000000000000000000e+00
3.278072399999999931e+01,4.724192000000000036e+01,4.083572999999999809e+01,2.623689299999999847e+01,1.372794800000000066e+02,2.173340400000000017e+01,2.914404000000000039e+01,1.454271500000000117e+02,3.640674200000000127e+01,2.943061000000000149e+01,1.519510199999999998e+02,1.852335499999999868e+01,9.078723000000000098e+00,1.258888699999999972e+01,5.184558400000000233e+00,8.000000000000000000e+00
3.356564999999999799e+01,4.711659999999999826e+01,4.138385799999999648e+01,2.671506899999999973e+01,1.365638700000000085e+02,2.415939699999999846e+01,3.042272200000000026e+01,1.441010899999999992e+02,3.966496999999999673e+01,3.007439600000000013e+01,1.514379700000000071e+02,1.936859300000000061e+01,9.379925000000000068e+00,1.282429499999999933e+01,5.516176999999999886e+00,8.000000000000000000e+00
3.361041300000000120e+01,4.766761000000000337e+01,4.157568400000000253e+01,2.605766900000000064e+01,1.372872600000000034e+02,2.287488199999999949e+01,2.967490000000000094e+01,1.448548099999999863e+02,3.924566300000000041e+01,2.876179700000000139e+01,1.526898700000000133e+02,1.884449599999999947e+01,9.183571999999999846e+00,1.247813599999999923e+01,5.556835699999999711e+00,8.000000000000000000e+00
3.259654199999999946e+01,4.798695000000000022e+01,4.096645399999999881e+01,2.506251299999999915e+01,1.382525799999999947e+02,2.032807199999999881e+01,2.818643600000000049e+01,1.460495500000000106e+02,3.224381600000000248e+01,2.825474699999999828e+01,1.526653699999999958e+02,1.705405800000000127e+01,9.071500999999999593e+00,1.212611700000000070e+01,5.142591000000000356e+00,8.000000000000000000e+00
3.227364299999999986e+01,4.793737000000000137e+01,4.147493000000000052e+01,2.583348799999999912e+01,1.370215100000000064e+02,2.298026000000000124e+01,2.905519900000000177e+01,1.451956299999999942e+02,3.697012300000000096e+01,2.864013100000000023e+01,1.524244700000000137e+02,1.808474500000000162e+01,9.401045999999999125e+00,1.254032499999999928e+01,5.421574999999999811e+00,8.000000000000000000e+00
3.254418600000000339e+01,4.754946000000000339e+01,4.062613300000000294e+01,2.562259699999999896e+01,1.379064500000000066e+02,2.151952400000000054e+01,2.859456799999999888e+01,1.459243299999999977e+02,3.469453000000000031e+01,2.836491399999999885e+01,1.530041400000000067e+02,1.786569400000000130e+01,9.608850000000000335e+00,1.270585600000000071e+01,5.372834000000000110e+00,8.000000000000000000e+00
3.315332399999999780e+01,4.747234300000000218e+01,4.174360999999999677e+01,2.550925000000000153e+01,1.374913500000000113e+02,2.304339200000000076e+01,2.890780300000000125e+01,1.456398499999999956e+02,3.522964499999999788e+01,2.899975200000000086e+01,1.523163900000000126e+02,1.808492299999999986e+01,9.766147000000000133e+00,1.256731800000000021e+01,5.203421999999999770e+00,8.000000000000000000e+00
3.284852000000000061e+01,4.763347600000000170e+01,4.114286400000000299e+01,2.602973400000000126e+01,1.373261699999999905e+02,2.255650100000000080e+01,2.905535499999999871e+01,1.454350699999999961e+02,3.862292000000000058e+01,2.864622999999999919e+01,1.528729199999999935e+02,1.859985700000000008e+01,1.001316300000000048e+01,1.291737999999999964e+01,5.833898500000000098e+00,8.000000000000000000e+00
3.227476500000000215e+01,4.762599999999999767e+01,4.084974299999999658e+01,2.526842999999999861e+01,1.377988000000000000e+02,2.152605000000000146e+01,2.827837399999999946e+01,1.459549000000000092e+02,3.445528999999999797e+01,2.912019499999999894e+01,1.516436600000000112e+02,1.775195700000000087e+01,9.821272999999999698e+00,1.229009399999999985e+01,5.722597999999999629e+00,8.000000000000000000e+00
3.250232700000000108e+01,4.814068000000000325e+01,4.035365999999999786e+01,2.505906900000000093e+01,1.381013800000000060e+02,2.158799700000000144e+01,2.778116400000000041e+01,1.464298699999999940e+02,3.317704799999999921e+01,2.797403500000000065e+01,1.529859800000000121e+02,1.706307199999999824e+01,9.553369000000000000e+00,1.248315200000000047e+01,5.459392000000000245e+00,8.000000000000000000e+00
3.172798299999999827e+01,4.757770500000000169e+01,4.056978199999999646e+01,2.512256400000000056e+01,1.378275999999999897e+02,2.246378999999999948e+01,2.852960200000000057e+01,1.454360800000000040e+02,3.231041299999999694e+01,2.954673400000000072e+01,1.508778800000000047e+02,1.724612199999999973e+01,1.019590950000000085e+01,1.208323500000000017e+01,5.403324999999999712e+00,8.000000000000000000e+00
