3.140004000000000062e+01,9.126832000000000278e+00,8.883570000000000633e+00,2.396496199999999988e+01,3.031709999999999905e+00,4.237351000000000312e+00,1.075062939999999969e+02,6.182809999999999917e+01,6.633686000000000149e+01,1.251237699999999933e+02,6.032661000000000229e+01,9.422484599999999944e+01,1.327788099999999929e+02,4.737337999999999738e+01,1.029927799999999962e+02,1.000000000000000000e+00
3.109948199999999829e+01,7.423562500000000064e+00,1.135087000000000046e+01,2.272877499999999884e+01,3.886452999999999935e+00,3.468713999999999853e+00,1.058033800000000042e+02,6.627946500000000185e+01,7.208990500000000168e+01,1.265528199999999970e+02,6.010542300000000182e+01,9.566593000000000302e+01,1.364519799999999918e+02,4.590858999999999668e+01,1.099492400000000032e+02,1.000000000000000000e+00
3.199115199999999959e+01,8.027158000000000015e+00,1.044101399999999913e+01,2.249134799999999856e+01,3.399236000000000146e+00,3.406430199999999964e+00,1.059869840000000067e+02,6.366508000000000322e+01,6.377808799999999678e+01,1.244605260000000015e+02,6.024477799999999661e+01,9.008876999999999668e+01,1.318783300000000054e+02,4.845875499999999647e+01,8.740833000000000652e+01,1.000000000000000000e+00
3.183404000000000167e+01,8.703300999999999732e+00,1.096354700000000015e+01,2.341113500000000158e+01,3.634038400000000113e+00,3.832190000000000207e+00,1.049378399999999942e+02,6.596972999999999843e+01,6.921380000000000621e+01,1.244415900000000050e+02,6.080843699999999785e+01,9.539615999999999474e+01,1.326655000000000086e+02,4.810829999999999984e+01,9.322914000000000101e+01,1.000000000000000000e+00
3.127496000000000009e+01,8.723494000000000526e+00,1.066298399999999980e+01,2.357575999999999894e+01,3.574176299999999973e+00,3.927869600000000183e+00,1.057296750000000003e+02,6.517973999999999535e+01,6.930464000000000624e+01,1.251813800000000043e+02,6.042224999999999824e+01,9.295793999999999357e+01,1.322625400000000013e+02,4.875381000000000142e+01,8.742352999999999952e+01,1.000000000000000000e+00
3.245885499999999979e+01,9.039638000000000062e+00,1.198024900000000059e+01,2.298218699999999970e+01,3.353804799999999808e+00,3.740626999999999924e+00,1.060828400000000045e+02,6.522298999999999580e+01,6.414731999999999346e+01,1.281125000000000114e+02,5.762673999999999808e+01,9.224235000000000184e+01,1.367841500000000110e+02,4.439154400000000322e+01,9.237072000000000571e+01,1.000000000000000000e+00
3.273066699999999685e+01,8.664243000000000805e+00,1.046417800000000042e+01,2.293457199999999929e+01,3.665669700000000031e+00,3.578598299999999899e+00,1.097436799999999977e+02,6.053791799999999768e+01,6.163786300000000296e+01,1.305549499999999910e+02,5.420517999999999859e+01,9.420735999999999422e+01,1.389067699999999945e+02,4.172227000000000174e+01,9.681669999999999732e+01,1.000000000000000000e+00
3.345241000000000042e+01,8.996589000000000169e+00,1.128734299999999990e+01,2.299759299999999840e+01,3.374473800000000079e+00,3.529467599999999816e+00,1.106248700000000014e+02,5.919890000000000185e+01,5.691750300000000351e+01,1.327984500000000025e+02,5.178306599999999804e+01,9.416369000000000256e+01,1.423270599999999888e+02,3.792857399999999757e+01,1.046989800000000059e+02,1.000000000000000000e+00
3.312846400000000102e+01,9.327996999999999872e+00,1.080128500000000003e+01,2.313979700000000150e+01,3.316511199999999882e+00,3.420406299999999788e+00,1.086035839999999979e+02,6.112118499999999699e+01,5.301223399999999941e+01,1.325269999999999868e+02,5.183037000000000205e+01,9.192731999999999459e+01,1.431148499999999899e+02,3.768957999999999942e+01,1.081897050000000036e+02,1.000000000000000000e+00
3.311306400000000139e+01,9.083081999999999212e+00,1.016326899999999966e+01,2.287096999999999980e+01,3.321955200000000108e+00,3.400489299999999826e+00,1.074116060000000061e+02,6.213490300000000133e+01,5.165333600000000303e+01,1.318718100000000106e+02,5.233585699999999719e+01,8.939625999999999806e+01,1.427944500000000119e+02,3.801816999999999780e+01,1.092974849999999947e+02,1.000000000000000000e+00
