2.417304879417397956e+02,1.791980657883849517e+02,1.838994793468353919e+02,1.758768611962808279e+02,4.021168374268041390e+01,3.460435618043804311e+02,1.218829216534255977e+02,2.619200192334008079e+02,2.587633974328969657e+02,9.296861695117205215e+01,8.693859965610175777e+01,2.691207063798435684e+02,1.819258512345874976e+02,1.805988368513147293e+02,1.718247977767951795e+02,1.838479105713284696e+02,0.000000000000000000e+00
2.415040181451211367e+02,1.784195992044433581e+02,1.836261459602174853e+02,1.778977400121227674e+02,4.009480093541179002e+01,3.461004327117182697e+02,1.217107924499135692e+02,2.620287749889371867e+02,2.587387983438980541e+02,9.305114910661521321e+01,8.696669136431589209e+01,2.691420456021810992e+02,1.819632898394087590e+02,1.806243179468445987e+02,1.717721069795821620e+02,1.839091035044341425e+02,0.000000000000000000e+00
2.412869871216842910e+02,1.779266920557784033e+02,1.836774176050418816e+02,1.793885442559942192e+02,3.996717025532435486e+01,3.461250309196951775e+02,1.215750884065091952e+02,2.621259683984825983e+02,2.587404403156386365e+02,9.313345964324122406e+01,8.691937098493004044e+01,2.690570165685783195e+02,1.819721322404121793e+02,1.805445993727233542e+02,1.718210693307085819e+02,1.840764430746629046e+02,0.000000000000000000e+00
2.411001140015271460e+02,1.776648409187016853e+02,1.839675900966828692e+02,1.801435179086224423e+02,3.984676643128653950e+01,3.461568701205540606e+02,1.214391367174451233e+02,2.622128685387571068e+02,2.586884248259814285e+02,9.315205295802587671e+01,8.683711201997972751e+01,2.689477725780644164e+02,1.819722729463299800e+02,1.805012881157395555e+02,1.718513128060016868e+02,1.842042803799614603e+02,0.000000000000000000e+00
2.410796106023022105e+02,1.774862878137664666e+02,1.839472093807637805e+02,1.804529665911742313e+02,3.985597690055224263e+01,3.462065275696285767e+02,1.214157466675809189e+02,2.622648027461158335e+02,2.586590774713950509e+02,9.315758288085356753e+01,8.685274491191826485e+01,2.689466731801609285e+02,1.820124288285220473e+02,1.805013718501222399e+02,1.718063325594768003e+02,1.842109097006926675e+02,0.000000000000000000e+00
2.409136572779633809e+02,1.773587436856783768e+02,1.832040086576338638e+02,1.806086526143315041e+02,3.979820795936237943e+01,3.462548728660802340e+02,1.213195593556972511e+02,2.623233915553103657e+02,2.586022084400282779e+02,9.314937573292353079e+01,8.681992519869203306e+01,2.688619556055754174e+02,1.820931939894203708e+02,1.804620039989439135e+02,1.717822832413362732e+02,1.842874201273481560e+02,0.000000000000000000e+00
2.408646002676049136e+02,1.772906124035332596e+02,1.832712892480609810e+02,1.805341866715435799e+02,3.976054467980817719e+01,3.463164958846658124e+02,1.212528843122431397e+02,2.623774754747172437e+02,2.586758888335326105e+02,9.324452879114906523e+01,8.690598178044110966e+01,2.689362484763149155e+02,1.821309076841201033e+02,1.804520181935189953e+02,1.717699070530914582e+02,1.843082803148341497e+02,0.000000000000000000e+00
2.407541362301605545e+02,1.773027584186087608e+02,1.831053025235742098e+02,1.807786236585773452e+02,3.970954692588215806e+01,3.463777925048606221e+02,1.212136814833481964e+02,2.624761612874129924e+02,2.587320084360857777e+02,9.332624266117211675e+01,8.695079652459607189e+01,2.689333939072902240e+02,1.821701223555517402e+02,1.804080494637911727e+02,1.717812119114896916e+02,1.843928487538818786e+02,0.000000000000000000e+00
2.407484484187122860e+02,1.774156869510583761e+02,1.831343610053213808e+02,1.807340986317336160e+02,3.969249183039771367e+01,3.463940784670917878e+02,1.211747602605567238e+02,2.625097388535948539e+02,2.587273202903829201e+02,9.336071224672700453e+01,8.692920777058759541e+01,2.689156183668243330e+02,1.821918379683449416e+02,1.804383711644994150e+02,1.717981125197953816e+02,1.844450938799026289e+02,0.000000000000000000e+00
2.407234285524982909e+02,1.774499731184715756e+02,1.831455424761747111e+02,1.807551220513172723e+02,3.967016713604616740e+01,3.464043632386002969e+02,1.211508422942435601e+02,2.625372960788866976e+02,2.587090405885426776e+02,9.336129827063166431e+01,8.694061028217117837e+01,2.688811257207942162e+02,1.822498368383437537e+02,1.804073056428756843e+02,1.717684303063714992e+02,1.844801725498374196e+02,0.000000000000000000e+00
2.406269207470081426e+02,1.774218726310935494e+02,1.831617076047057253e+02,1.808323295687312111e+02,3.962406500291914568e+01,3.463855014382749005e+02,1.210997980965420311e+02,2.625353699589381904e+02,2.586775749347199849e+02,9.335171036176038228e+01,8.680533968730976824e+01,2.688433854086741235e+02,1.820852167122900482e+02,1.803991046088982557e+02,1.718722352474102024e+02,1.845083249530862872e+02,0.000000000000000000e+00
2.406012549980237907e+02,1.774681183153533084e+02,1.831423457258896974e+02,1.808317451512387208e+02,3.961242197523752395e+01,3.463723827466511693e+02,1.210735837341250942e+02,2.625469763432502077e+02,2.586644744669387137e+02,9.337790630465023867e+01,8.679527538103961604e+01,2.688004385557392197e+02,1.821162955184937573e+02,1.803613822623962619e+02,1.718691990858991403e+02,1.845774677489110047e+02,0.000000000000000000e+00
2.405855844139602766e+02,1.774904445425337940e+02,1.830891171026222537e+02,1.808246736414010627e+02,3.958951011684344223e+01,3.463586919433370213e+02,1.210570974500453616e+02,2.625613172983315735e+02,2.586349439125901881e+02,9.336998193438282101e+01,8.679432330497820658e+01,2.687324270750473261e+02,1.822082351543245125e+02,1.803607639902429867e+02,1.718406206076120100e+02,1.846375548593354949e+02,0.000000000000000000e+00
2.406034055824962934e+02,1.775033418310820537e+02,1.830537803100764904e+02,1.808250517602071170e+02,3.958234284976857964e+01,3.463455460977766052e+02,1.210512578712709342e+02,2.625652844412893501e+02,2.586534919218822210e+02,9.340431524389265405e+01,8.684161915423231903e+01,2.687285572178423649e+02,1.822866141943090099e+02,1.803516173608677491e+02,1.718118727676499020e+02,1.846757580260503175e+02,0.000000000000000000e+00
2.405603206755096437e+02,1.775403944101454954e+02,1.832383302493752524e+02,1.808368108537322883e+02,3.954370568861686053e+01,3.463375554019864353e+02,1.209861952036760471e+02,2.625519378400624646e+02,2.586521535585951597e+02,9.342404648161200953e+01,8.685868482784864852e+01,2.687094935038750805e+02,1.823355131987996174e+02,1.803504480777630476e+02,1.717934687307465254e+02,1.847145529777369006e+02,0.000000000000000000e+00
2.405524004824440567e+02,1.775439031645354646e+02,1.832996011439352628e+02,1.808720160331132547e+02,3.954165313396967463e+01,3.463467935502119417e+02,1.209698728039988964e+02,2.625534324583200032e+02,2.586396370585323439e+02,9.341805629661122623e+01,8.686442217072514893e+01,2.686979782571918349e+02,1.823463021279450516e+02,1.803239654484301866e+02,1.717752148878072092e+02,1.847200780394194339e+02,0.000000000000000000e+00
2.405523811004078993e+02,1.775487219973075526e+02,1.833119583977215541e+02,1.808441977780862828e+02,3.952911124902075812e+01,3.463506467576006571e+02,1.209345032173836643e+02,2.625431911384878276e+02,2.586161552700232278e+02,9.340330768254747795e+01,8.684528469412759932e+01,2.686791013251930735e+02,1.823344031535972078e+02,1.803263272561692929e+02,1.717708705758956000e+02,1.847242063573544328e+02,0.000000000000000000e+00
2.406647426945559687e+02,1.775422465043891975e+02,1.834606817669311738e+02,1.809199407603774148e+02,3.949966087912059720e+01,3.463645188871326468e+02,1.208945121513017256e+02,2.625587309898216972e+02,2.585510643652958152e+02,9.335042519580373721e+01,8.679170163658339732e+01,2.686249882783381508e+02,1.823345770339034004e+02,1.803564919112278915e+02,1.717593627287124320e+02,1.847254369174655722e+02,0.000000000000000000e+00
